"subject","activity","bodyaccelerationtimexmean","bodyaccelerationtimeymean","bodyaccelerationtimezmean","bodyaccelerationtimexstddev","bodyaccelerationtimeystddev","bodyaccelerationtimezstddev","gravityaccelerationtimexmean","gravityaccelerationtimeymean","gravityaccelerationtimezmean","gravityaccelerationtimexstddev","gravityaccelerationtimeystddev","gravityaccelerationtimezstddev","bodyaccelerationjerktimexmean","bodyaccelerationjerktimeymean","bodyaccelerationjerktimezmean","bodyaccelerationjerktimexstddev","bodyaccelerationjerktimeystddev","bodyaccelerationjerktimezstddev","bodygyroscopictimexmean","bodygyroscopictimeymean","bodygyroscopictimezmean","bodygyroscopictimexstddev","bodygyroscopictimeystddev","bodygyroscopictimezstddev","bodygyroscopicjerktimexmean","bodygyroscopicjerktimeymean","bodygyroscopicjerktimezmean","bodygyroscopicjerktimexstddev","bodygyroscopicjerktimeystddev","bodygyroscopicjerktimezstddev","bodyaccelerationmagnitudetimemean","bodyaccelerationmagnitudetimestddev","gravityaccelerationmagnitudetimemean","gravityaccelerationmagnitudetimestddev","bodyaccelerationjerkmagnitudetimemean","bodyaccelerationjerkmagnitudetimestddev","bodygyroscopicmagnitudetimemean","bodygyroscopicmagnitudetimestddev","bodygyroscopicjerkmagnitudetimemean","bodygyroscopicjerkmagnitudetimestddev","bodyaccelerationfrequencyxmean","bodyaccelerationfrequencyymean","bodyaccelerationfrequencyzmean","bodyaccelerationfrequencyxstddev","bodyaccelerationfrequencyystddev","bodyaccelerationfrequencyzstddev","bodyaccelerationfrequencyxmeanfrequnecy","bodyaccelerationfrequencyymeanfrequnecy","bodyaccelerationfrequencyzmeanfrequnecy","bodyaccelerationjerkfrequencyxmean","bodyaccelerationjerkfrequencyymean","bodyaccelerationjerkfrequencyzmean","bodyaccelerationjerkfrequencyxstddev","bodyaccelerationjerkfrequencyystddev","bodyaccelerationjerkfrequencyzstddev","bodyaccelerationjerkfrequencyxmeanfrequnecy","bodyaccelerationjerkfrequencyymeanfrequnecy","bodyaccelerationjerkfrequencyzmeanfrequnecy","bodygyroscopicfrequencyxmean","bodygyroscopicfrequencyymean","bodygyroscopicfrequencyzmean","bodygyroscopicfrequencyxstddev","bodygyroscopicfrequencyystddev","bodygyroscopicfrequencyzstddev","bodygyroscopicfrequencyxmeanfrequnecy","bodygyroscopicfrequencyymeanfrequnecy","bodygyroscopicfrequencyzmeanfrequnecy","bodyaccelerationmagnitudefrequencymean","bodyaccelerationmagnitudefrequencystddev","bodyaccelerationmagnitudefrequencymeanfrequnecy","bodyaccelerationjerkmagnitudefrequencymean","bodyaccelerationjerkmagnitudefrequencystddev","bodyaccelerationjerkmagnitudefrequencymeanfrequnecy","bodygyroscopicmagnitudefrequencymean","bodygyroscopicmagnitudefrequencystddev","bodygyroscopicmagnitudefrequencymeanfrequnecy","bodygyroscopicjerkmagnitudefrequencymean","bodygyroscopicjerkmagnitudefrequencystddev","bodygyroscopicjerkmagnitudefrequencymeanfrequnecy"
"88",15,"WALKING",0.273899207962963,-0.0170809740090741,-0.107621819518519,-0.327961801111111,0.138912923691296,-0.518932634814815,0.951524391481481,-0.233918282592593,0.0757356734814815,-0.978397287962963,-0.971056501481481,-0.95805876537037,0.0897770721666667,0.00890588563518519,0.000658706162574074,-0.373217585,-0.0319265467387037,-0.686268420555556,-0.0554883847662963,-0.06124278833,0.0842484921022222,-0.329624620185185,-0.420865007777778,-0.48653265537037,-0.0776692754648148,-0.0552536572125926,-0.0510976492333333,-0.283767987222222,-0.702402935925926,-0.591668608148148,-0.186514650759259,-0.323878324074074,-0.186514650759259,-0.323878324074074,-0.320129322962963,-0.310071425166667,-0.243711124444444,-0.425798469148148,-0.543979500555556,-0.63778595537037,-0.31744092037037,0.111321097159074,-0.554942138148148,-0.332520626851852,0.0805646237194445,-0.537026414814815,-0.395518048333333,0.0291755441388148,-0.00590768681611111,-0.39082198537037,-0.0669378062222222,-0.648905254074074,-0.411500068148148,-0.0606839140548148,-0.723051140740741,-0.292088318740741,-0.330560047666667,-0.186832027011111,-0.253399360296296,-0.535422096111111,-0.461464065555556,-0.357633378703704,-0.365361208555556,-0.543997593703704,-0.149193146411111,-0.339593023611111,-0.0485169126196296,-0.275156242062037,-0.458344792407407,0.0782256056231481,-0.289753952407407,-0.342411927851852,0.0164170631888889,-0.489166383703704,-0.481750218518519,-0.04588148655205,-0.645075178148148,-0.654010147222222,0.00706010794259259
"89",15,"WALKING_DOWNSTAIRS",0.280198851190476,-0.00563047804309524,-0.110526066428571,0.406471051190476,0.186532377428571,-0.281982181666667,0.932302200476191,-0.167462317142857,0.0788822410992857,-0.942806478333333,-0.925685893571429,-0.93400831,0.0711457160166667,0.01511589985,-0.0100212901547619,0.134593836190476,0.0158059210738095,-0.404005582309524,-0.136618653071429,-0.0346755727619048,0.0711758197607143,-0.318692525928571,-0.37320816,-0.250648085714286,-0.0482532079928571,-0.0495415503071429,-0.0339213064857143,-0.455980756428571,-0.574964116428571,-0.394542240714286,0.320449387166667,0.353204008095238,0.320449387166667,0.353204008095238,-0.0372666071540476,0.159631710516667,-0.121686320740476,-0.284249712071429,-0.509466648095238,-0.563640131190476,0.235309825547619,0.167518099964286,-0.259812204547619,0.466325681428571,0.1199936036,-0.357407559285714,-0.445576739047619,0.0233642533238095,0.18074894412381,0.0619687485333333,-0.0269769415214286,-0.345376541261905,0.108062740547619,-0.00722860241119048,-0.461599141904762,-0.377130942619048,-0.386323443795238,-0.117402352561905,-0.22735956545,-0.402332301666667,-0.18319480152381,-0.351630000285714,-0.360972848571429,-0.3436733,-0.246346934452381,-0.134716107404762,-0.0645117088119048,0.331150229285714,0.153124178119048,-0.0581788548595238,0.158413334683333,0.1505077506,-0.0799656144309524,-0.373898631190476,-0.34938720602381,-0.110970740980952,-0.565396130714286,-0.593472444285714,0.0564155791166667
"90",15,"WALKING_UPSTAIRS",0.270187595833333,-0.0287523860708333,-0.116952464895833,-0.0260971840270833,-0.00406536043541667,-0.379717488104167,0.918544812291667,-0.3149610125,0.0811803405,-0.952562395625,-0.927648821458333,-0.92161847875,0.07297243298125,-0.00417361847916667,-0.00525879898958333,-0.186944664541667,-0.311861356875,-0.748809454166667,0.0903340029875,-0.154721289270833,0.0911681484547917,-0.415251317916667,-0.3302332351,-0.477365945208333,-0.144485986527083,-0.0365419164020833,-0.0767242496041667,-0.525533949791667,-0.763053512083333,-0.657907649166667,-0.000971394711666667,-0.136552217494583,-0.000971394711666667,-0.136552217494583,-0.316050382083333,-0.313363553125,-0.201217274,-0.288429008639583,-0.663637117708333,-0.748954848541667,-0.0746328434375,-0.1019354328,-0.5395910825,-0.00838243761666667,-0.0191328333041667,-0.349600353270833,-0.505013560208333,-0.149770907839583,-0.250961613735417,-0.2370530733125,-0.338102216666667,-0.714554172708333,-0.207231605488542,-0.330391429583333,-0.783004506458333,-0.439499582708333,-0.468496864166667,-0.313514801541667,-0.361096856875,-0.517025245833333,-0.485701745833333,-0.4372253275,-0.243612269004167,-0.523744300833333,-0.284366648060417,-0.4652097360625,-0.219122886220833,-0.165242147958333,-0.255659340833333,-0.0383017813479167,-0.261956679958333,-0.391313399375,0.10096009774375,-0.45369356625,-0.308585869854167,-0.291977707054167,-0.731422357916667,-0.793104483333333,0.144010749210625
"91",16,"LAYING",0.274227162571429,-0.0166103510562857,-0.107310493242857,-0.973691429428571,-0.943061150285714,-0.965490276285714,-0.206783742242857,-0.0199270225714286,0.893884468571429,-0.963761977857143,-0.966087103857143,-0.967886002,0.0783960268571429,0.0132805054325714,-0.00154105089764286,-0.988416723857143,-0.984867286857143,-0.987644127,-0.0161545406857143,-0.113675060885714,0.0966210349428571,-0.977010769857143,-0.970747514,-0.984781484857143,-0.1022095722,-0.0347735325871429,-0.0576790435142857,-0.985835459428571,-0.989046576,-0.994465157714286,-0.961834634857143,-0.957895927714286,-0.961834634857143,-0.957895927714286,-0.988349656571429,-0.987891003571429,-0.951777099571429,-0.959020036285714,-0.990839526285714,-0.988212425428571,-0.980213187428571,-0.963635575142857,-0.974580069142857,-0.971409075142857,-0.937083636714286,-0.962524372714286,-0.34641362517,-0.1830181401,0.130679193077143,-0.988580046285714,-0.984752927142857,-0.985544945285714,-0.989287359142857,-0.986215013,-0.988348904571429,0.06559671734,-0.0185799188572857,0.0652078600842857,-0.975892407428571,-0.976092920571429,-0.985957788,-0.977509583571429,-0.968135251857143,-0.985730995857143,-0.125551597817143,-0.2155078006,0.100235755224429,-0.968020521285714,-0.958111895857143,-0.121302340485714,-0.987514525142857,-0.98724716,0.353266127962857,-0.970249638857143,-0.958975084,-0.124998552485714,-0.988695277714286,-0.988058401142857,0.090987582813
"92",16,"SITTING",0.280768574492754,-0.0102497939956522,-0.0891404038405797,-0.986825605362319,-0.951607872463768,-0.939672247101449,0.942457377971014,-0.086588253942029,0.0892682200463768,-0.980158243333333,-0.968023206956522,-0.945813561478261,0.0734346720289855,0.00985642890855072,-0.0115030575052174,-0.990861134782609,-0.981800970724638,-0.983487212898551,-0.0412014042275362,-0.0574525433043478,0.0795736310463768,-0.981037373333333,-0.958336595507246,-0.960287831304348,-0.0957204520289855,-0.0450369280637681,-0.0588371273536232,-0.98958327942029,-0.990621793333333,-0.988364321449275,-0.961879680724638,-0.941051236086957,-0.961879680724638,-0.941051236086957,-0.987472699130435,-0.983615334057971,-0.946417382463768,-0.937942404637681,-0.992444606231884,-0.988261252608696,-0.987043828985507,-0.961456685507246,-0.959552230434783,-0.986892418405797,-0.949829260434783,-0.934652146521739,-0.00757859632753623,0.149987934068116,0.131560420550725,-0.990964251304348,-0.981752167391304,-0.981178036811594,-0.991567867681159,-0.983230774492754,-0.984362469130435,0.203452532052174,-0.027202812815942,0.0110173707550725,-0.978632856956522,-0.96679600173913,-0.960058264057971,-0.982057861449275,-0.954343752463768,-0.964270052318841,0.138693078721014,-0.174805735936232,0.207112798289855,-0.958335480724638,-0.942588250115942,0.240617264101449,-0.983968635942029,-0.982190554782609,0.320055144681159,-0.954060994347826,-0.938863215072464,0.000688060278260866,-0.989363136376812,-0.987506348985507,0.232631765847826
"93",16,"STANDING",0.283497402948718,-0.0165999672935897,-0.103657729076923,-0.989076811794872,-0.960298267692308,-0.953468961666667,0.941587749358974,-0.0578867045,-0.166737468166667,-0.985359689871795,-0.980552435769231,-0.959562830769231,0.0736438905641026,0.0120767950358846,-0.00476310557910256,-0.991026497435897,-0.98262195474359,-0.988073825641026,-0.0299337294166667,-0.068667733,0.0867342708846154,-0.973400107564103,-0.980110277307692,-0.982357006410256,-0.100107332602564,-0.0424982241410256,-0.0544335294410256,-0.987102322692308,-0.992589441153846,-0.992698522948718,-0.969948825128205,-0.95729449448718,-0.969948825128205,-0.95729449448718,-0.989205231794872,-0.986761550641026,-0.972528178205128,-0.964105768461539,-0.992848576025641,-0.990809427435897,-0.989427670897436,-0.96931401525641,-0.969999504230769,-0.989100620641026,-0.958174310128205,-0.948540267051282,-0.0162371376025641,0.0673569419466667,0.0525158714,-0.991038638974359,-0.982425403974359,-0.986091891538462,-0.991847149615385,-0.984236462179487,-0.98865796025641,0.267452462051282,-0.0110757034462821,-0.00527777880897436,-0.973157351666667,-0.983594244615385,-0.98363927,-0.973926885,-0.978402418717949,-0.983527402051282,-0.117570139566667,-0.180188922417949,0.00791532346153846,-0.971082558076923,-0.957173571923077,0.0924921398371795,-0.986502687948718,-0.985912716923077,0.344673907153846,-0.975448632179487,-0.963574736025641,-0.0835937870487179,-0.99117243,-0.990672800769231,0.211078134223077
"94",16,"WALKING",0.276023564509804,-0.0204286929452941,-0.108804049803922,-0.404692523921569,-0.314569762352941,-0.159799790235294,0.925981326078431,-0.0668246472745098,-0.217351194313725,-0.982469595490196,-0.973784841960784,-0.961387254313726,0.0770223771764706,0.00968444678235294,0.00360803282352941,-0.396223738431373,-0.425563858627451,-0.44025821745098,-0.0151721912792157,-0.0695955689607843,0.0818650735686274,-0.654171847058823,-0.612593634117647,-0.365489530588235,-0.110917348282353,-0.0433876843176471,-0.0532986670705882,-0.675889722745098,-0.712237752941177,-0.571264779411765,-0.258766694117647,-0.47180926745098,-0.258766694117647,-0.47180926745098,-0.363144483529412,-0.403386563921569,-0.485931932745098,-0.665078404313725,-0.671541834117647,-0.722808438431373,-0.394790433529412,-0.321500667843137,-0.244363048235294,-0.409070488039216,-0.354370678627451,-0.180501317941176,-0.350681958176471,-0.0270392028607843,0.0309811083103922,-0.44140618254902,-0.454270822156863,-0.422332394117647,-0.402884115098039,-0.433612657843137,-0.45663628254902,-0.330912145882353,-0.396511933696078,-0.453928997882353,-0.59574648627451,-0.619731930392157,-0.432885310980392,-0.673741136862745,-0.61194087745098,-0.403219791372549,-0.184031594529412,-0.0870475841176471,-0.285078729888235,-0.410463241960784,-0.592150985098039,0.175600477686275,-0.378278490588235,-0.441447754509804,0.0921999142870588,-0.669228540784314,-0.721137001568627,0.179727428509804,-0.72068229,-0.745726853921569,0.1076755658
"95",16,"WALKING_DOWNSTAIRS",0.295586802191489,-0.0183898583787234,-0.119873705148936,0.207251997929787,-0.146993837655319,0.0114353944787234,0.917818427021277,-0.0584832676382979,-0.225382496382979,-0.957785118085106,-0.955487793617021,-0.910588943191489,0.0907857064255319,-0.0148114530276596,-0.029312256293617,-0.101186926595745,-0.261684752425532,-0.303381582831915,-0.0225373369978723,-0.068264792706383,0.0835380057,-0.45418847106383,-0.528329304680851,-0.444636334893617,-0.103904044543617,-0.0567686629753191,-0.0612136932929787,-0.623676024255319,-0.583421784680851,-0.540633469361702,0.191079793587447,0.119183740638298,0.191079793587447,0.119183740638298,-0.165908810808511,-0.0783498875595745,-0.309820427234043,-0.422315316808511,-0.590896636382979,-0.595822214468085,0.0368263528276596,-0.134598352726809,-0.04769426376,0.266115492098298,-0.208680587882979,-0.0379716239787234,-0.447958436170213,-0.00264587983404255,0.0352940709170213,-0.155444882765957,-0.289957855489362,-0.241974080021277,-0.125682818093191,-0.281507406948936,-0.36402669587234,-0.368978400468085,-0.417064208808511,-0.376637686702128,-0.420844008625532,-0.479512983617021,-0.375000625531915,-0.470373498510638,-0.565214032765957,-0.521100818723404,-0.282624940382979,0.0791059230361702,-0.121321578170213,0.114032088546809,-0.0534137179170213,0.0201391853085106,-0.0745659082223404,-0.0919623368021277,-0.0148414437446808,-0.488253939574468,-0.479939845914894,0.041547289106383,-0.58966315,-0.633479804680851,0.102927876712766
"96",16,"WALKING_UPSTAIRS",0.255986102627451,-0.0143654945011765,-0.124074517745098,-0.397083831568627,-0.163732745078431,-0.129283825721569,0.826874282745098,-0.0805926025490196,-0.379059698039216,-0.948413552745098,-0.933657461176471,-0.907649558823529,0.0762526677,0.0173729333352941,0.0380533591627451,-0.521089140196078,-0.425625937254902,-0.593411129607843,0.0718408878078431,-0.0486136789705882,-0.00779288021764706,-0.508087166666667,-0.58638289372549,-0.365025170078431,-0.140908293613922,-0.0296211298558824,-0.035416300054902,-0.707264168627451,-0.77471906627451,-0.717101021960784,-0.233990331568627,-0.334795080196078,-0.233990331568627,-0.334795080196078,-0.48321905,-0.493067129607843,-0.308260568039216,-0.518189646470588,-0.737705162156863,-0.797293228431373,-0.474984014705882,-0.268063812745098,-0.335853041176471,-0.369636140980392,-0.166324239117647,-0.094561233145098,-0.438031145882353,-0.223644983547059,-0.301508248862745,-0.546088862941176,-0.468605205294118,-0.565220840588235,-0.538073090196078,-0.417127012352941,-0.620123586470588,-0.332237727509804,-0.535799234509804,-0.519560112156863,-0.53239971627451,-0.642018064117647,-0.492427493529412,-0.509896031372549,-0.559600598431373,-0.387309489901961,-0.380643599411765,-0.311988459980392,-0.419784041764706,-0.370649738235294,-0.418924256078431,-0.0937396805764706,-0.475597717843137,-0.51993124,0.0673443714078431,-0.630546675490196,-0.532486721568627,-0.279231071313725,-0.787833632352941,-0.825314327058824,0.13453789232549
"97",17,"LAYING",0.269780085577465,-0.0168462006729577,-0.107006279704225,-0.972960567323944,-0.944792875211268,-0.953476700140845,-0.19913309,0.658792072253521,0.722657502112676,-0.961063222394366,-0.961466681267606,-0.957164565211268,0.077908974656338,0.00706867100408451,-0.000143542544507042,-0.981489017183099,-0.976960542816901,-0.98281300056338,-0.0234756467113239,-0.0944580192535211,0.111440490309859,-0.975893061830986,-0.971484336197183,-0.976200771267606,-0.102049763957746,-0.0361961143943662,-0.0604927046338028,-0.980792372112676,-0.983135596619718,-0.988221713380282,-0.953021411126761,-0.948257993521127,-0.953021411126761,-0.948257993521127,-0.981607627887324,-0.980126745352113,-0.960733121690141,-0.959325498732394,-0.985542411126761,-0.982038121126761,-0.974359280140845,-0.954648102253521,-0.965406091549296,-0.972438525352113,-0.942791615915493,-0.950116956478873,-0.115141826580282,0.0546075608732394,0.0834467170676056,-0.98147206915493,-0.977212387746479,-0.98038005915493,-0.983213244366197,-0.978343915774648,-0.983854158873239,0.188447976580282,0.0279305879725352,0.0265752327492958,-0.971949211126761,-0.973669098591549,-0.976164852112676,-0.977203498309859,-0.970627806901408,-0.978357126056338,0.00656792310211268,0.0154847631971831,0.131970584167183,-0.961046326338028,-0.949042531690141,-0.0494678208816901,-0.979687318732394,-0.979657231408451,0.374273668633803,-0.969014444788732,-0.96002383915493,-0.0465567390414085,-0.982765526478873,-0.981983437605634,0.242850862323944
"98",17,"SITTING",0.2773570196875,-0.014156274084375,-0.11362408509375,-0.9944439053125,-0.96185862984375,-0.96572919578125,0.94488374765625,-0.002814673171875,-0.135803881679687,-0.99019661703125,-0.9667201059375,-0.9566106440625,0.075070986171875,0.0056097104915625,-0.0015544841534375,-0.99434060296875,-0.98863700234375,-0.990529261875,-0.042549159015625,-0.0669245931234375,0.0860053803375,-0.98963832578125,-0.98612868078125,-0.9797052259375,-0.094247696875,-0.0411134199378125,-0.051090324421875,-0.9952559371875,-0.9949818809375,-0.9938412575,-0.97274734640625,-0.96506519109375,-0.97274734640625,-0.96506519109375,-0.99281471515625,-0.99144649921875,-0.967177744375,-0.97541025484375,-0.996334795,-0.994446755625,-0.9939693815625,-0.96992798921875,-0.97484160453125,-0.99465731359375,-0.959789141875,-0.96292107328125,0.0284866289765625,0.135749049678125,0.183913630364062,-0.99454262109375,-0.9883274196875,-0.9888280653125,-0.9946131621875,-0.98991581109375,-0.99081824828125,0.232009757914063,0.0885338998796875,0.099508166859375,-0.98841106765625,-0.98879397953125,-0.98161709828125,-0.99004126046875,-0.984813098125,-0.9809696453125,0.167684958779688,-0.148799346228125,0.123430240928125,-0.973626755,-0.9653996796875,0.126009669051562,-0.99142725046875,-0.99031962640625,0.38152125453125,-0.98336929234375,-0.97471085296875,-0.0181759388351563,-0.995204564375,-0.99362452375,0.3586823609625
"99",17,"STANDING",0.277942503333333,-0.0174120064169231,-0.111432145565,-0.991163919871795,-0.968176663717949,-0.970462679230769,0.904678547435897,-0.257486817948718,-0.202687757012821,-0.985751365769231,-0.975810476025641,-0.969171762179487,0.0740864955641026,0.00657853452564103,-0.00403599594166667,-0.992094005512821,-0.98666125974359,-0.991217027307692,-0.0269576937130769,-0.0770632126371795,0.0880561869358974,-0.981373082948718,-0.985121164615385,-0.985538363333333,-0.101289168653846,-0.0404518753974359,-0.0546331330897436,-0.989257196282051,-0.993699908589744,-0.992327099487179,-0.977635981410256,-0.975377309871795,-0.977635981410256,-0.975377309871795,-0.991742753589744,-0.990363248205128,-0.978184576538462,-0.977680837435897,-0.993672973717949,-0.992372117307692,-0.990927533846154,-0.97417056948718,-0.980231575769231,-0.991318528333333,-0.966427323846154,-0.966999000897436,-0.0325532545820513,0.0455207736730769,0.107584733661538,-0.992129225769231,-0.986278342435897,-0.989563633076923,-0.992775377692308,-0.988200349487179,-0.991450377692308,0.257118196283333,0.0739987319439744,0.0847226210125641,-0.980696264102564,-0.987334041282051,-0.985954978205128,-0.981791318076923,-0.983946584871795,-0.986725274871795,-0.139034612666154,-0.162736719461538,0.0601796814102564,-0.980967748205128,-0.975504840641026,0.119058407512821,-0.990162798846154,-0.989472086666667,0.426849040797436,-0.984291131538461,-0.977263418717949,-0.115635141833333,-0.992723939358974,-0.992177303589744,0.314617814282051
"100",17,"WALKING",0.272341855245902,-0.0184875403339344,-0.109792122032787,-0.31950017295082,-0.0175797885542623,-0.265824489180328,0.92811236852459,-0.179927382704918,-0.190265949622951,-0.980983351639344,-0.968613202622951,-0.956903248196721,0.0773188580032787,0.0130098548360656,0.0243753334442623,-0.355492635409836,-0.0935385034,-0.534303311639344,-0.00922265519180328,-0.0839773343770492,0.0757132656704918,-0.47981351295082,-0.454932903934426,-0.386044435409836,-0.109959237927869,-0.0379251328622951,-0.0513807166754098,-0.431296148196721,-0.560203489016393,-0.524422887377049,-0.151151487704918,-0.461837866885246,-0.151151487704918,-0.461837866885246,-0.301093269180328,-0.275672786229508,-0.335009836885246,-0.522494763606557,-0.517167440655738,-0.53970849147541,-0.360991674918033,-0.0650267622126229,-0.382832802295082,-0.304806274098361,-0.0556137930852459,-0.262391594918033,-0.414940955557377,0.00857138068540984,-0.0933328732232787,-0.423446094590164,-0.194232721737705,-0.523427055737705,-0.343866129016393,-0.0470379377672131,-0.543872996229508,-0.43680842295082,-0.40049341595082,-0.446731876721311,-0.40771670852459,-0.490166286557377,-0.398809217540984,-0.504849290819672,-0.439238787704918,-0.438768699508197,-0.102582658990164,-0.0761681172065574,-0.163270727868852,-0.429380043442623,-0.565162507704918,0.174349227754098,-0.335938891803279,-0.211231860180328,0.0274103270236066,-0.518618058688525,-0.615320077704918,0.351564688770492,-0.582711859672131,-0.520385479180328,0.152044228696721
"101",17,"WALKING_DOWNSTAIRS",0.29391828326087,-0.0167359404347826,-0.0892432745173913,0.187719760269565,-0.0607892037384783,-0.231064156615217,0.928817578043478,-0.151077057652174,-0.160962985956522,-0.950026242173913,-0.946576675652174,-0.901097766521739,0.118250858006522,-0.0113826178208696,-0.00939838078195652,-0.103436471413043,-0.304063534173913,-0.536331570652174,0.0677728390673913,-0.123517195928261,0.0162878745776087,-0.370436868891304,-0.459281989565217,-0.468462984347826,-0.1077700285,-0.0381702367441304,-0.0582518846641304,-0.526801825217391,-0.572144734130435,-0.542770646521739,0.148951103536087,0.0914076757326087,0.148951103536087,0.0914076757326087,-0.221631694184783,-0.206576683876087,-0.232641763307609,-0.352687281086957,-0.540325787826087,-0.592319490869565,-0.0226239171245652,-0.130272514565217,-0.3180818605,0.258941676302174,-0.0860527358695652,-0.245413541641304,-0.514562240434783,-0.155801013828261,-0.113333185608696,-0.215092049054348,-0.351268404347826,-0.498668458043478,-0.0718767032673913,-0.298931144913043,-0.573043711086957,-0.508557029565217,-0.559085845869565,-0.452939005217391,-0.316412962967391,-0.451126869347826,-0.403380386086957,-0.393194731747826,-0.469390428043478,-0.540949520217391,-0.279498021580435,-0.0744451681576087,-0.154726798605435,0.0580680522108696,-0.0618876767130435,-0.0553633752984783,-0.188680399771739,-0.236538515947826,-0.0445946372391304,-0.40943875826087,-0.428868687826087,-0.0258920214847826,-0.57734888,-0.643399203913044,0.163045288093478
"102",17,"WALKING_UPSTAIRS",0.252604768583333,-0.0228645614308333,-0.121290442104167,-0.062952754100625,-0.0131721014395833,-0.230220954239583,0.853530565833333,-0.284153753333333,-0.298171464166667,-0.949460372291667,-0.91597346625,-0.930159843541667,0.07680441704375,0.03083565139375,0.00759533846458334,-0.292665827083333,-0.349791873229167,-0.657430836041667,-0.0304250571395833,-0.0548455941370417,0.0560931358145833,-0.496562732729167,-0.493044125208333,-0.234402350714583,-0.142655397660417,-0.0414496328508333,-0.0223482086545833,-0.606044344375,-0.676722847708333,-0.610586202291667,-0.0128062276916667,-0.1028777303875,-0.0128062276916667,-0.1028777303875,-0.357233897916667,-0.390912450416667,-0.235191249091667,-0.440837260125,-0.637367490625,-0.68231162875,-0.1397522212625,-0.1175197356,-0.3999234945625,-0.0355381172854167,-0.0252781736083333,-0.2048157105,-0.5292345090625,-0.15669437456875,-0.258321394134167,-0.360272225833333,-0.37705192875,-0.633017707916667,-0.287219038291667,-0.365114263583333,-0.680325770833333,-0.576044001875,-0.474055998333333,-0.552822976041667,-0.416223018291667,-0.521435415208333,-0.324273713333333,-0.5244683916875,-0.481154119791667,-0.2778914704375,-0.230933831489583,-0.210551597316667,-0.349178571291667,-0.150305643291667,-0.217393170604167,-0.184408514979167,-0.360299853125,-0.437383107916667,-0.0890136151333333,-0.504066956875,-0.496444579791667,-0.103520890333333,-0.669008763541667,-0.7241557425,0.0865541719604167
"103",18,"LAYING",0.274691576923077,-0.0173937684615385,-0.107698930769231,-0.984527647692308,-0.986160913846154,-0.987658663076923,-0.220600509230769,0.719755403076923,0.60549532,-0.982715984615385,-0.994093529230769,-0.990957252307692,0.0749985007692308,0.0117018963076923,-0.00121344813384615,-0.985921073846154,-0.985554336923077,-0.990660249230769,-0.0251761813538462,-0.0837587307692308,0.0937781969230769,-0.992872603076923,-0.984202872307692,-0.985108383076923,-0.0997154252307692,-0.0393440187692308,-0.0593135975384615,-0.996104436923077,-0.990547638461538,-0.992548104615385,-0.986456238461539,-0.986464544615385,-0.986456238461539,-0.986464544615385,-0.988321543076923,-0.989526276923077,-0.980740843076923,-0.980560883076923,-0.993095118461538,-0.992153061538462,-0.985179969230769,-0.984909884615385,-0.988606903076923,-0.984321852307692,-0.986746450769231,-0.987224807692308,-0.0975278088455385,0.264460074923077,0.324275536307692,-0.986404709230769,-0.985865332307692,-0.989116866153846,-0.986641244615385,-0.9862107,-0.990744755384615,0.159761098184615,0.05516928254,0.166856214615385,-0.992436927692308,-0.985611172307692,-0.984999287692308,-0.993019376923077,-0.983457772307692,-0.986483047692308,0.0551564141230769,-0.0556054136923077,0.193083851184615,-0.986788415384615,-0.987648489230769,0.339472650615385,-0.98854842,-0.989710652307692,0.393635930923077,-0.984329093846154,-0.981468838461538,0.159375426030769,-0.991901009230769,-0.992737966153846,0.320132239384615
"104",18,"SITTING",0.277270021052632,-0.0128691279122807,-0.111904782105263,-0.994347987719298,-0.974928138596491,-0.977572715789474,0.909816471929825,0.129886479122807,0.161877417017544,-0.994043775438596,-0.984035478947368,-0.97834019122807,0.0766228892982456,0.00694560314561403,0.00278757048345614,-0.991624663157895,-0.984002719298246,-0.990153126315789,-0.0333057036842105,-0.0685796341403509,0.0848140533333333,-0.991956956140351,-0.986753345614035,-0.981525496491228,-0.0954723266666667,-0.0397125590175439,-0.0523030405789474,-0.994170187719298,-0.994224154385965,-0.992814326315789,-0.983674150877193,-0.98159528245614,-0.983674150877193,-0.98159528245614,-0.989869580701754,-0.991159350877193,-0.977634998245614,-0.98137268245614,-0.994873443859649,-0.994868914035088,-0.993144924561403,-0.976538533333333,-0.982996443859649,-0.994906564912281,-0.974980066666667,-0.975722126315789,0.0512363225263158,0.171289878385965,0.171459484263158,-0.991924707017544,-0.98364239122807,-0.988689666666667,-0.992039056140351,-0.985694745614035,-0.990141673684211,0.234747568596491,0.00687195185964912,0.04374389,-0.989961496491228,-0.988702703508772,-0.983027385964912,-0.9925754,-0.985710085964912,-0.982797271929825,0.113674949315789,-0.150376356842105,0.103203398298246,-0.984781468421053,-0.982226154385965,0.304581057017544,-0.990407070175439,-0.991044294736842,0.459090843754386,-0.986535249122807,-0.981252635087719,0.0492559548245614,-0.994808192982456,-0.994967624561404,0.329617468070175
